"series_id","name","url","season","format","max_innings"
901359,"World T20","https://www.espncricinfo.com/series/world-t20-2015-16-901359","2015%2F16","t20i",2
920339,"National Cricket League","https://www.espncricinfo.com/series/national-cricket-league-2015-16-920339","2015%2F16","test",4
918019,"Bangladesh A in India unofficial Test Match","https://www.espncricinfo.com/series/bangladesh-a-in-india-unofficial-test-match-2015-16-918019","2015%2F16","test",4
901105,"Ranji Trophy","https://www.espncricinfo.com/series/ranji-trophy-2015-16-901105","2015%2F16","test",4
874761,"Sunfoil 3-Day Cup","https://www.espncricinfo.com/series/sunfoil-3-day-cup-2015-16-874761","2015%2F16","test",4
917509,"Plunket Shield","https://www.espncricinfo.com/series/plunket-shield-2015-16-917509","2015%2F16","test",4
875981,"Sri Lanka A in New Zealand unofficial Test Series","https://www.espncricinfo.com/series/sri-lanka-a-in-new-zealand-unofficial-test-series-2015-16-875981","2015%2F16","test",4
931222,"Quaid-e-Azam Trophy","https://www.espncricinfo.com/series/quaid-e-azam-trophy-2015-16-931222","2015%2F16","test",4
895859,"Sheffield Shield","https://www.espncricinfo.com/series/sheffield-shield-2015-16-895859","2015%2F16","test",4
929315,"WICB Professional Cricket League Regional 4 Day Tournament","https://www.espncricinfo.com/series/wicb-professional-cricket-league-regional-4-day-tournament-2015-16-929315","2015%2F16","test",4
927513,"Bangladesh A in Zimbabwe unofficial Test Series","https://www.espncricinfo.com/series/bangladesh-a-in-zimbabwe-unofficial-test-series-2015-16-927513","2015%2F16","test",4
935901,"Logan Cup","https://www.espncricinfo.com/series/logan-cup-2015-16-935901","2015%2F16","test",4
936889,"AIA Premier League Tournament","https://www.espncricinfo.com/series/aia-premier-league-tournament-2015-16-936889","2015%2F16","test",4
851863,"Sunfoil Series","https://www.espncricinfo.com/series/sunfoil-series-2015-16-851863","2015%2F16","test",4
958689,"Bangladesh Cricket League","https://www.espncricinfo.com/series/bangladesh-cricket-league-2015-16-958689","2015%2F16","test",4
901107,"Irani Cup","https://www.espncricinfo.com/series/irani-cup-2015-16-901107","2015%2F16","test",4
940851,"SLC Elite Championship 4-day Tournament","https://www.espncricinfo.com/series/slc-elite-championship-4-day-tournament-2015-16-940851","2015%2F16","test",4
918017,"Bangladesh A in India unofficial ODI Series","https://www.espncricinfo.com/series/bangladesh-a-in-india-unofficial-odi-series-2015-16-918017","2015%2F16","odi",2
895855,"Matador BBQs One-Day Cup","https://www.espncricinfo.com/series/matador-bbqs-one-day-cup-2015-16-895855","2015%2F16","odi",2
875979,"Sri Lanka A in New Zealand unofficial ODI Series","https://www.espncricinfo.com/series/sri-lanka-a-in-new-zealand-unofficial-odi-series-2015-16-875979","2015%2F16","odi",2
851857,"Momentum One Day Cup","https://www.espncricinfo.com/series/momentum-one-day-cup-2015-16-851857","2015%2F16","odi",2
874763,"CSA Provincial One-Day Challenge","https://www.espncricinfo.com/series/csa-provincial-one-day-challenge-2015-16-874763","2015%2F16","odi",2
927511,"Bangladesh A in Zimbabwe unofficial ODI Series","https://www.espncricinfo.com/series/bangladesh-a-in-zimbabwe-unofficial-odi-series-2015-16-927511","2015%2F16","odi",2
935899,"Pro50 Championship","https://www.espncricinfo.com/series/pro50-championship-2015-16-935899","2015%2F16","test",4
936733,"AIA Premier Limited Over Tournament","https://www.espncricinfo.com/series/aia-premier-limited-over-tournament-2015-16-936733","2015%2F16","test",4
901115,"Vijay Hazare Trophy","https://www.espncricinfo.com/series/vijay-hazare-trophy-2015-16-901115","2015%2F16","test",4
917511,"The Ford Trophy","https://www.espncricinfo.com/series/the-ford-trophy-2015-16-917511","2015%2F16","test",4
951647,"Nagico Super50","https://www.espncricinfo.com/series/nagico-super50-2015-16-951647","2015%2F16","test",4
957801,"Cool and Cool Presents National One Day Cup","https://www.espncricinfo.com/series/cool-and-cool-presents-national-one-day-cup-2015-16-957801","2015%2F16","odi",2
959371,"Pakistan A v England Lions unofficial ODI Series","https://www.espncricinfo.com/series/pakistan-a-v-england-lions-unofficial-odi-series-2015-16-959371","2015%2F16","odi",2
901111,"Deodhar Trophy","https://www.espncricinfo.com/series/deodhar-trophy-2015-16-901111","2015%2F16","test",4
940853,"SLC Elite Championship Limited Over Tournament","https://www.espncricinfo.com/series/slc-elite-championship-limited-over-tournament-2015-16-940853","2015%2F16","test",4
913919,"Cool and Cool Presents Haier Mobile T-20 Cup","https://www.espncricinfo.com/series/cool-and-cool-presents-haier-mobile-t-20-cup-2015-16-913919","2015%2F16","test",4
864677,"Africa T20 Cup","https://www.espncricinfo.com/series/africa-t20-cup-2015-16-864677","2015%2F16","t20i",2
874765,"CSA Provincial T20 Challenge","https://www.espncricinfo.com/series/csa-provincial-t20-challenge-2015-16-874765","2015%2F16","t20i",2
851861,"Ram Slam T20 Challenge","https://www.espncricinfo.com/series/ram-slam-t20-challenge-2015-16-851861","2015%2F16","t20i",2
917513,"Georgie Pie Super Smash","https://www.espncricinfo.com/series/georgie-pie-super-smash-2015-16-917513","2015%2F16","t20i",2
921139,"Bangladesh Premier League","https://www.espncricinfo.com/series/bangladesh-premier-league-2015-16-921139","2015%2F16","test",4
921197,"Pakistan A v England Lions unofficial T20I Series","https://www.espncricinfo.com/series/pakistan-a-v-england-lions-unofficial-t20i-series-2015-16-921197","2015%2F16","t20i",2
952453,"Victory Day T20 Cup","https://www.espncricinfo.com/series/victory-day-t20-cup-2015-16-952453","2015%2F16","t20i",2
897689,"Big Bash League","https://www.espncricinfo.com/series/big-bash-league-2015-16-897689","2015%2F16","t20i",2
937137,"AIA Premier T20 Tournament","https://www.espncricinfo.com/series/aia-premier-t20-tournament-2015-16-937137","2015%2F16","t20i",2
901113,"Syed Mushtaq Ali Trophy","https://www.espncricinfo.com/series/syed-mushtaq-ali-trophy-2015-16-901113","2015%2F16","test",4
940849,"Super T20 Provincial Tournament","https://www.espncricinfo.com/series/super-t20-provincial-tournament-2015-16-940849","2015%2F16","t20i",2
923069,"Pakistan Super League","https://www.espncricinfo.com/series/pakistan-super-league-2015-16-923069","2015%2F16","test",4
965919,"Domestic Twenty20 Competition","https://www.espncricinfo.com/series/domestic-twenty20-competition-2015-16-965919","2015%2F16","t20i",2
973311,"Island of Origin","https://www.espncricinfo.com/series/island-of-origin-2015-16-973311","2015%2F16","test",4
923317,"Bangladesh Women in Pakistan ODI Series","https://www.espncricinfo.com/series/bangladesh-women-in-pakistan-odi-series-2015-16-923317","2015%2F16","odi",2
892017,"Pakistan Women in West Indies ODI Series","https://www.espncricinfo.com/series/pakistan-women-in-west-indies-odi-series-2015-16-892017","2015%2F16","odi",2
916635,"Sri Lanka Women in New Zealand ODI Series","https://www.espncricinfo.com/series/sri-lanka-women-in-new-zealand-odi-series-2015-16-916635","2015%2F16","odi",2
934793,"South Africa Women in Bangladesh ODI Series","https://www.espncricinfo.com/series/south-africa-women-in-bangladesh-odi-series-2015-16-934793","2015%2F16","odi",2
895785,"India Women in Australia ODI Series","https://www.espncricinfo.com/series/india-women-in-australia-odi-series-2015-16-895785","2015%2F16","odi",2
907345,"England Women in South Africa ODI Series","https://www.espncricinfo.com/series/england-women-in-south-africa-odi-series-2015-16-907345","2015%2F16","odi",2
967179,"Sri Lanka Women in India ODI Series","https://www.espncricinfo.com/series/sri-lanka-women-in-india-odi-series-2015-16-967179","2015%2F16","odi",2
916641,"Rose Bowl","https://www.espncricinfo.com/series/rose-bowl-2015-16-916641","2015%2F16","test",4
907351,"West Indies Women in South Africa ODI Series","https://www.espncricinfo.com/series/west-indies-women-in-south-africa-odi-series-2015-16-907351","2015%2F16","odi",2
923319,"Bangladesh Women in Pakistan T20I Series","https://www.espncricinfo.com/series/bangladesh-women-in-pakistan-t20i-series-2015-16-923319","2015%2F16","t20i",2
892019,"Pakistan Women in West Indies T20I Series","https://www.espncricinfo.com/series/pakistan-women-in-west-indies-t20i-series-2015-16-892019","2015%2F16","t20i",2
934795,"South Africa Women in Bangladesh T20I Series","https://www.espncricinfo.com/series/south-africa-women-in-bangladesh-t20i-series-2015-16-934795","2015%2F16","t20i",2
916637,"Sri Lanka Women in New Zealand T20I Series","https://www.espncricinfo.com/series/sri-lanka-women-in-new-zealand-t20i-series-2015-16-916637","2015%2F16","t20i",2
881711,"ICC Women's World Twenty20 Qualifier","https://www.espncricinfo.com/series/icc-womens-world-twenty20-qualifier-2015-16-881711","2015%2F16","t20i",2
895783,"India Women in Australia T20I Series","https://www.espncricinfo.com/series/india-women-in-australia-t20i-series-2015-16-895783","2015%2F16","t20i",2
907347,"England Women in South Africa T20I Series","https://www.espncricinfo.com/series/england-women-in-south-africa-t20i-series-2015-16-907347","2015%2F16","t20i",2
967183,"Sri Lanka Women in India T20I Series","https://www.espncricinfo.com/series/sri-lanka-women-in-india-t20i-series-2015-16-967183","2015%2F16","t20i",2
907359,"West Indies Women in South Africa T20I Series","https://www.espncricinfo.com/series/west-indies-women-in-south-africa-t20i-series-2015-16-907359","2015%2F16","t20i",2
916643,"Australia Women in New Zealand T20I Series","https://www.espncricinfo.com/series/australia-women-in-new-zealand-t20i-series-2015-16-916643","2015%2F16","t20i",2
901361,"Women's World T20","https://www.espncricinfo.com/series/womens-world-t20-2015-16-901361","2015%2F16","t20i",2
913273,"Afghanistan Alokozay Regional 4-day Tournament","https://www.espncricinfo.com/series/afghanistan-alokozay-regional-4-day-tournament-2015-16-913273","2015%2F16","test",4
922319,"Quaid-e-Azam Trophy Inter Department Qualifying","https://www.espncricinfo.com/series/quaid-e-azam-trophy-inter-department-qualifying-2015-16-922319","2015%2F16","test",4
922321,"Quaid-e-Azam Trophy Inter Region Qualifying","https://www.espncricinfo.com/series/quaid-e-azam-trophy-inter-region-qualifying-2015-16-922321","2015%2F16","test",4
898121,"Futures League","https://www.espncricinfo.com/series/futures-league-2015-16-898121","2015%2F16","test",4
943345,"CSA Under-13s Cricket Week","https://www.espncricinfo.com/series/csa-under-13s-cricket-week-2015-16-943345","2015%2F16","test",4
946729,"CSA Under-15s Cricket Week","https://www.espncricinfo.com/series/csa-under-15s-cricket-week-2015-16-946729","2015%2F16","test",4
947853,"CSA Under-17s Cricket Week","https://www.espncricinfo.com/series/csa-under-17s-cricket-week-2015-16-947853","2015%2F16","test",4
945795,"Coca-Cola Khaya Majola Week","https://www.espncricinfo.com/series/coca-cola-khaya-majola-week-2015-16-945795","2015%2F16","test",4
978115,"Inter School's Annual Big Match","https://www.espncricinfo.com/series/inter-schools-annual-big-match-2015-16-978115","2015%2F16","test",4
988735,"Young Tigers Under-14s National Cricket Competition","https://www.espncricinfo.com/series/young-tigers-under-14s-national-cricket-competition-2015-16-988735","2015%2F16","test",4
988703,"Young Tigers Under-18s National Cricket Competition","https://www.espncricinfo.com/series/young-tigers-under-18s-national-cricket-competition-2015-16-988703","2015%2F16","test",4
916079,"Momentum eKasi Challenge","https://www.espncricinfo.com/series/momentum-ekasi-challenge-2015-16-916079","2015%2F16","test",4
918639,"Hong Kong Premier League One-Day Tournament","https://www.espncricinfo.com/series/hong-kong-premier-league-one-day-tournament-2015-16-918639","2015%2F16","odi",2
923893,"Major Association Warm-Up Match","https://www.espncricinfo.com/series/major-association-warm-up-match-2015-16-923893","2015%2F16","test",4
898123,"Women's National Cricket League","https://www.espncricinfo.com/series/womens-national-cricket-league-2015-16-898123","2015%2F16","test",4
934210,"CSA Women's Provincial League","https://www.espncricinfo.com/series/csa-womens-provincial-league-2015-16-934210","2015%2F16","test",4
935083,"Singer-MCA Premier League","https://www.espncricinfo.com/series/singer-mca-premier-league-2015-16-935083","2015%2F16","test",4
924553,"ICC Under-19 World Cup Qualifier","https://www.espncricinfo.com/series/icc-under-19-world-cup-qualifier-2015-16-924553","2015%2F16","test",4
931422,"Dhaka First Division Cricket League","https://www.espncricinfo.com/series/dhaka-first-division-cricket-league-2015-16-931422","2015%2F16","test",4
935091,"Other New Zealand Domestic","https://www.espncricinfo.com/series/other-new-zealand-domestic-2015-16-935091","2015%2F16","test",4
918525,"New Zealand Cricket Women's One Day Competition","https://www.espncricinfo.com/series/new-zealand-cricket-womens-one-day-competition-2015-16-918525","2015%2F16","odi",2
953943,"CSA Cubs Week","https://www.espncricinfo.com/series/csa-cubs-week-2015-16-953943","2015%2F16","test",4
949363,"ICC Under-19 World Cup Warm-up Matches","https://www.espncricinfo.com/series/icc-under-19-world-cup-warm-up-matches-2015-16-949363","2015%2F16","test",4
953783,"Coca-Cola Under-19s Cup (South Africa)","https://www.espncricinfo.com/series/coca-cola-under-19s-cup-(south-africa)-2015-16-953783","2015%2F16","test",4
916899,"Karnataka Premier League","https://www.espncricinfo.com/series/karnataka-premier-league-2015-16-916899","2015%2F16","test",4
923787,"Rally Round Dominica","https://www.espncricinfo.com/series/rally-round-dominica-2015-16-923787","2015%2F16","test",4
923385,"Murali Harmony Cup Twenty20 Tournament","https://www.espncricinfo.com/series/murali-harmony-cup-twenty20-tournament-2015-16-923385","2015%2F16","t20i",2
923387,"Murali Harmony Cup Twenty20 Women's Tournament","https://www.espncricinfo.com/series/murali-harmony-cup-twenty20-womens-tournament-2015-16-923387","2015%2F16","t20i",2
934220,"CSA Women's Provincial T20 Competition","https://www.espncricinfo.com/series/csa-womens-provincial-t20-competition-2015-16-934220","2015%2F16","t20i",2
927293,"Red Bull Campus Cricket World Finals","https://www.espncricinfo.com/series/red-bull-campus-cricket-world-finals-2015-16-927293","2015%2F16","test",4
934446,"East Asia Men's T-20 Championships","https://www.espncricinfo.com/series/east-asia-mens-t-20-championships-2015-16-934446","2015%2F16","test",4
933834,"Shpageeza T20 Tournament","https://www.espncricinfo.com/series/shpageeza-t20-tournament-2015-16-933834","2015%2F16","t20i",2
935697,"Cricket All-Stars Series","https://www.espncricinfo.com/series/cricket-all-stars-series-2015-16-935697","2015%2F16","test",4
918527,"New Zealand Cricket Women's Twenty20","https://www.espncricinfo.com/series/new-zealand-cricket-womens-twenty20-2015-16-918527","2015%2F16","t20i",2
896429,"Women's Big Bash League","https://www.espncricinfo.com/series/womens-big-bash-league-2015-16-896429","2015%2F16","t20i",2
960517,"Inter State Women's Twenty20 Competition","https://www.espncricinfo.com/series/inter-state-womens-twenty20-competition-2015-16-960517","2015%2F16","t20i",2
959245,"Masters Champions League","https://www.espncricinfo.com/series/masters-champions-league-2015-16-959245","2015%2F16","test",4
973771,"Stan Nagiah Trophy","https://www.espncricinfo.com/series/stan-nagiah-trophy-2015-16-973771","2015%2F16","test",4
973721,"Alokozay Provincial Under-17s Tournament","https://www.espncricinfo.com/series/alokozay-provincial-under-17s-tournament-2015-16-973721","2015%2F16","test",4
964935,"World T20 Warm-up Matches","https://www.espncricinfo.com/series/world-t20-warm-up-matches-2015-16-964935","2015%2F16","t20i",2
964933,"Women's World T20 Warm-up Matches","https://www.espncricinfo.com/series/womens-world-t20-warm-up-matches-2015-16-964933","2015%2F16","t20i",2
980579,"Coca-Cola Schools T20 Challenge","https://www.espncricinfo.com/series/coca-cola-schools-t20-challenge-2015-16-980579","2015%2F16","t20i",2
977819,"Emirates Airline Twenty20 Trophy","https://www.espncricinfo.com/series/emirates-airline-twenty20-trophy-2015-16-977819","2015%2F16","t20i",2
987863,"Bangladesh Independence Day Exhibition Match","https://www.espncricinfo.com/series/bangladesh-independence-day-exhibition-match-2015-16-987863","2015%2F16","test",4
917773,"Pakistan Under-19s in Sri Lanka Youth Test Series","https://www.espncricinfo.com/series/pakistan-under-19s-in-sri-lanka-youth-test-series-2015-16-917773","2015%2F16","test",4
917779,"Pakistan Under-19s in Sri Lanka Youth ODI Series","https://www.espncricinfo.com/series/pakistan-under-19s-in-sri-lanka-youth-odi-series-2015-16-917779","2015%2F16","odi",2
931408,"Zimbabwe Under-19s in Bangladesh Youth ODI Series","https://www.espncricinfo.com/series/zimbabwe-under-19s-in-bangladesh-youth-odi-series-2015-16-931408","2015%2F16","odi",2
942331,"Tri-Nation Under-19s Tournament in India","https://www.espncricinfo.com/series/tri-nation-under-19s-tournament-in-india-2015-16-942331","2015%2F16","test",4
942355,"Tri-Nation Under-19s Tournament in Sri Lanka","https://www.espncricinfo.com/series/tri-nation-under-19s-tournament-in-sri-lanka-2015-16-942355","2015%2F16","test",4
959715,"Tri-Nation Under-19s Tournament in United Arab Emirates","https://www.espncricinfo.com/series/tri-nation-under-19s-tournament-in-united-arab-emirates-2015-16-959715","2015%2F16","test",4
960095,"West Indies Under-19s in Bangladesh Youth ODI Series","https://www.espncricinfo.com/series/west-indies-under-19s-in-bangladesh-youth-odi-series-2015-16-960095","2015%2F16","odi",2
949357,"ICC Under-19 World Cup","https://www.espncricinfo.com/series/icc-under-19-world-cup-2015-16-949357","2015%2F16","test",4
958395,"Bhandari Cup","https://www.espncricinfo.com/series/bhandari-cup-2015-16-958395","2015%2F16","test",4
918003,"Bangladesh A tour of India","https://www.espncricinfo.com/series/bangladesh-a-tour-of-india-2015-16-918003","2015%2F16","test",4
922461,"Zimbabwe Women tour of South Africa","https://www.espncricinfo.com/series/zimbabwe-women-tour-of-south-africa-2015-16-922461","2015%2F16","test",4
904331,"Pakistan tour of Zimbabwe","https://www.espncricinfo.com/series/pakistan-tour-of-zimbabwe-2015-16-904331","2015%2F16","test",4
905725,"Australia tour of Bangladesh","https://www.espncricinfo.com/series/australia-tour-of-bangladesh-2015-16-905725","2015%2F16","test",4
923315,"Bangladesh Women tour of Pakistan","https://www.espncricinfo.com/series/bangladesh-women-tour-of-pakistan-2015-16-923315","2015%2F16","test",4
903573,"South Africa tour of India","https://www.espncricinfo.com/series/south-africa-tour-of-india-2015-16-903573","2015%2F16","test",4
902607,"England tour of United Arab Emirates","https://www.espncricinfo.com/series/england-tour-of-united-arab-emirates-2015-16-902607","2015%2F16","test",4
917771,"Pakistan Under-19s tour of Sri Lanka","https://www.espncricinfo.com/series/pakistan-under-19s-tour-of-sri-lanka-2015-16-917771","2015%2F16","test",4
875977,"Sri Lanka A tour of New Zealand","https://www.espncricinfo.com/series/sri-lanka-a-tour-of-new-zealand-2015-16-875977","2015%2F16","test",4
915221,"West Indies tour of Sri Lanka","https://www.espncricinfo.com/series/west-indies-tour-of-sri-lanka-2015-16-915221","2015%2F16","test",4
902611,"Pakistan A tour of United Arab Emirates","https://www.espncricinfo.com/series/pakistan-a-tour-of-united-arab-emirates-2015-16-902611","2015%2F16","test",4
924621,"Afghanistan tour of Zimbabwe","https://www.espncricinfo.com/series/afghanistan-tour-of-zimbabwe-2015-16-924621","2015%2F16","test",4
926595,"Cricket Association of Bengal Under-17s tour of Bangladesh","https://www.espncricinfo.com/series/cricket-association-of-bengal-under-17s-tour-of-bangladesh-2015-16-926595","2015%2F16","test",4
919599,"Ireland tour of Zimbabwe","https://www.espncricinfo.com/series/ireland-tour-of-zimbabwe-2015-16-919599","2015%2F16","test",4
892015,"Pakistan Women tour of West Indies and United States of America","https://www.espncricinfo.com/series/pakistan-women-tour-of-west-indies-and-united-states-of-america-2015-16-892015","2015%2F16","test",4
927509,"Bangladesh A tour of South Africa and Zimbabwe","https://www.espncricinfo.com/series/bangladesh-a-tour-of-south-africa-and-zimbabwe-2015-16-927509","2015%2F16","test",4
892499,"New Zealand tour of Australia","https://www.espncricinfo.com/series/new-zealand-tour-of-australia-2015-16-892499","2015%2F16","test",4
916633,"Sri Lanka Women tour of New Zealand","https://www.espncricinfo.com/series/sri-lanka-women-tour-of-new-zealand-2015-16-916633","2015%2F16","test",4
931380,"Zimbabwe tour of Bangladesh","https://www.espncricinfo.com/series/zimbabwe-tour-of-bangladesh-2015-16-931380","2015%2F16","test",4
934791,"South Africa Women tour of Bangladesh","https://www.espncricinfo.com/series/south-africa-women-tour-of-bangladesh-2015-16-934791","2015%2F16","test",4
911021,"Hong Kong tour of United Arab Emirates","https://www.espncricinfo.com/series/hong-kong-tour-of-united-arab-emirates-2015-16-911021","2015%2F16","test",4
930507,"Nepal tour of United Arab Emirates","https://www.espncricinfo.com/series/nepal-tour-of-united-arab-emirates-2015-16-930507","2015%2F16","test",4
930509,"Oman tour of United Arab Emirates","https://www.espncricinfo.com/series/oman-tour-of-united-arab-emirates-2015-16-930509","2015%2F16","test",4
931402,"Zimbabwe Under-19s tour of Bangladesh","https://www.espncricinfo.com/series/zimbabwe-under-19s-tour-of-bangladesh-2015-16-931402","2015%2F16","test",4
911025,"Papua New Guinea tour of United Arab Emirates","https://www.espncricinfo.com/series/papua-new-guinea-tour-of-united-arab-emirates-2015-16-911025","2015%2F16","test",4
938829,"Pakistan A Women tour of Sri Lanka","https://www.espncricinfo.com/series/pakistan-a-women-tour-of-sri-lanka-2015-16-938829","2015%2F16","test",4
940411,"Zimbabwe Women tour of Bangladesh","https://www.espncricinfo.com/series/zimbabwe-women-tour-of-bangladesh-2015-16-940411","2015%2F16","test",4
921189,"England Lions tour of United Arab Emirates","https://www.espncricinfo.com/series/england-lions-tour-of-united-arab-emirates-2015-16-921189","2015%2F16","test",4
892505,"West Indies tour of Australia","https://www.espncricinfo.com/series/west-indies-tour-of-australia-2015-16-892505","2015%2F16","test",4
914179,"Sri Lanka tour of New Zealand","https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2015-16-914179","2015%2F16","test",4
942973,"England Under-19s tour of Sri Lanka","https://www.espncricinfo.com/series/england-under-19s-tour-of-sri-lanka-2015-16-942973","2015%2F16","test",4
942975,"India Under-19s tour of Sri Lanka","https://www.espncricinfo.com/series/india-under-19s-tour-of-sri-lanka-2015-16-942975","2015%2F16","test",4
951429,"Zimbabwe Under-19s tour of India","https://www.espncricinfo.com/series/zimbabwe-under-19s-tour-of-india-2015-16-951429","2015%2F16","test",4
800431,"England tour of South Africa","https://www.espncricinfo.com/series/england-tour-of-south-africa-2015-16-800431","2015%2F16","test",4
953329,"Zimbabwe tour of United Arab Emirates","https://www.espncricinfo.com/series/zimbabwe-tour-of-united-arab-emirates-2015-16-953329","2015%2F16","test",4
956965,"Marylebone Cricket Club tour of South Africa","https://www.espncricinfo.com/series/marylebone-cricket-club-tour-of-south-africa-2015-16-956965","2015%2F16","test",4
895801,"India tour of Australia","https://www.espncricinfo.com/series/india-tour-of-australia-2015-16-895801","2015%2F16","test",4
950441,"West Indies Under-19s tour of Bangladesh","https://www.espncricinfo.com/series/west-indies-under-19s-tour-of-bangladesh-2015-16-950441","2015%2F16","test",4
958411,"Zimbabwe tour of Bangladesh [Jan 2016]","https://www.espncricinfo.com/series/zimbabwe-tour-of-bangladesh-jan-2016-2015-16-958411","2015%2F16","test",4
914187,"Pakistan tour of New Zealand","https://www.espncricinfo.com/series/pakistan-tour-of-new-zealand-2015-16-914187","2015%2F16","test",4
961197,"Afghanistan A tour of India","https://www.espncricinfo.com/series/afghanistan-a-tour-of-india-2015-16-961197","2015%2F16","test",4
961199,"Zimbabwe A tour of India","https://www.espncricinfo.com/series/zimbabwe-a-tour-of-india-2015-16-961199","2015%2F16","test",4
952169,"Scotland tour of Hong Kong","https://www.espncricinfo.com/series/scotland-tour-of-hong-kong-2015-16-952169","2015%2F16","test",4
895781,"India Women tour of Australia","https://www.espncricinfo.com/series/india-women-tour-of-australia-2015-16-895781","2015%2F16","test",4
950469,"Zimbabwe Under-19s tour of Bangladesh [Feb-Mar]","https://www.espncricinfo.com/series/zimbabwe-under-19s-tour-of-bangladesh-feb-mar-2015-16-950469","2015%2F16","test",4
952175,"Ireland tour of Australia","https://www.espncricinfo.com/series/ireland-tour-of-australia-2015-16-952175","2015%2F16","test",4
907343,"England Women tour of South Africa","https://www.espncricinfo.com/series/england-women-tour-of-south-africa-2015-16-907343","2015%2F16","test",4
914197,"Australia tour of New Zealand","https://www.espncricinfo.com/series/australia-tour-of-new-zealand-2015-16-914197","2015%2F16","test",4
966349,"Scotland tour of United Arab Emirates","https://www.espncricinfo.com/series/scotland-tour-of-united-arab-emirates-2015-16-966349","2015%2F16","test",4
954159,"Sri Lanka tour of India and Bangladesh","https://www.espncricinfo.com/series/sri-lanka-tour-of-india-and-bangladesh-2015-16-954159","2015%2F16","test",4
954723,"Ireland tour of United Arab Emirates","https://www.espncricinfo.com/series/ireland-tour-of-united-arab-emirates-2015-16-954723","2015%2F16","test",4
954169,"Sri Lanka Women tour of India","https://www.espncricinfo.com/series/sri-lanka-women-tour-of-india-2015-16-954169","2015%2F16","test",4
916639,"Australia Women tour of New Zealand","https://www.espncricinfo.com/series/australia-women-tour-of-new-zealand-2015-16-916639","2015%2F16","test",4
907349,"West Indies Women tour of South Africa","https://www.espncricinfo.com/series/west-indies-women-tour-of-south-africa-2015-16-907349","2015%2F16","test",4
884343,"Australia tour of South Africa","https://www.espncricinfo.com/series/australia-tour-of-south-africa-2015-16-884343","2015%2F16","test",4
977533,"Warwickshire tour of United Arab Emirates","https://www.espncricinfo.com/series/warwickshire-tour-of-united-arab-emirates-2015-16-977533","2015%2F16","test",4
982779,"Worcestershire tour of United Arab Emirates","https://www.espncricinfo.com/series/worcestershire-tour-of-united-arab-emirates-2015-16-982779","2015%2F16","test",4
982781,"Derbyshire tour of United Arab Emirates","https://www.espncricinfo.com/series/derbyshire-tour-of-united-arab-emirates-2015-16-982781","2015%2F16","test",4
977781,"Lancashire tour of United Arab Emirates","https://www.espncricinfo.com/series/lancashire-tour-of-united-arab-emirates-2015-16-977781","2015%2F16","test",4
946643,"Yorkshire tour of United Arab Emirates","https://www.espncricinfo.com/series/yorkshire-tour-of-united-arab-emirates-2015-16-946643","2015%2F16","test",4
977785,"Leicestershire tour of United Arab Emirates","https://www.espncricinfo.com/series/leicestershire-tour-of-united-arab-emirates-2015-16-977785","2015%2F16","test",4
984455,"Marylebone Cricket Club Universities tour of United Arab Emirates","https://www.espncricinfo.com/series/marylebone-cricket-club-universities-tour-of-united-arab-emirates-2015-16-984455","2015%2F16","test",4
946645,"Marylebone Cricket Club tour of United Arab Emirates","https://www.espncricinfo.com/series/marylebone-cricket-club-tour-of-united-arab-emirates-2015-16-946645","2015%2F16","test",4
984193,"Marylebone Cricket Club Young Cricketers tour of United Arab Emirates","https://www.espncricinfo.com/series/marylebone-cricket-club-young-cricketers-tour-of-united-arab-emirates-2015-16-984193","2015%2F16","test",4
903719,"Kenya tour of South Africa","https://www.espncricinfo.com/series/kenya-tour-of-south-africa-2015-16-903719","2015%2F16","test",4
875071,"Namibia tour of South Africa","https://www.espncricinfo.com/series/namibia-tour-of-south-africa-2015-16-875071","2015%2F16","test",4
903717,"Zimbabwe President's XI tour of South Africa","https://www.espncricinfo.com/series/zimbabwe-presidents-xi-tour-of-south-africa-2015-16-903717","2015%2F16","test",4
902609,"Pakistan tour of United Arab Emirates","https://www.espncricinfo.com/series/pakistan-tour-of-united-arab-emirates-2015-16-902609","2015%2F16","test",4
875059,"Boland tour of Namibia","https://www.espncricinfo.com/series/boland-tour-of-namibia-2015-16-875059","2015%2F16","test",4
875063,"Free State tour of Namibia","https://www.espncricinfo.com/series/free-state-tour-of-namibia-2015-16-875063","2015%2F16","test",4
875065,"Gauteng tour of Namibia","https://www.espncricinfo.com/series/gauteng-tour-of-namibia-2015-16-875065","2015%2F16","test",4
875067,"Northern Cape tour of Namibia","https://www.espncricinfo.com/series/northern-cape-tour-of-namibia-2015-16-875067","2015%2F16","test",4
875061,"South Western Districts tour of Namibia","https://www.espncricinfo.com/series/south-western-districts-tour-of-namibia-2015-16-875061","2015%2F16","test",4
924615,"Ireland Under-19s tour of Malaysia","https://www.espncricinfo.com/series/ireland-under-19s-tour-of-malaysia-2015-16-924615","2015%2F16","test",4
924607,"Nepal Under-19s tour of Malaysia","https://www.espncricinfo.com/series/nepal-under-19s-tour-of-malaysia-2015-16-924607","2015%2F16","test",4
924609,"Papua New Guinea Under-19s tour of Malaysia","https://www.espncricinfo.com/series/papua-new-guinea-under-19s-tour-of-malaysia-2015-16-924609","2015%2F16","test",4
